Id,Text,Party
528662157146886_855094634503635,I'm happy to see the Sacramento Kings' new partnership with Legends Hospitality continue the momentum of our region's farm to fork movement. We are one of the most productive agriculture regions in the world and this partnership will help showcase that while creating jobs throughout the region. #CA07,Democrat
528662157146886_824533994226366,"IÛªm honored to be recognized as a champion of Medicare by local seniors and the Coalition for Medicare Choices. As a doctor, I know first-hand that we can reduce runaway health care costs without making dramatic cuts to Medicare and I will continue to take the same approach as your Congressman.",Democrat
528662157146886_791096904236742,"Important note everyone: My local officeÛªs address has changed! WeÛªve moved within the same office park to 11060 White Rock Rd. Suite 180 in Rancho Cordova. My office is here to serve you ÛÒ if you ever have trouble with Medicare or Social Security, veterans benefits, passports, and more, please drop by or call (916) 635 0505 or visit www.bera.house.gov/gethelp.",Democrat
528662157146886_785103471502752,"70 years ago today, thousands of brave American and allied soldiers stormed the beaches at Normandy to liberate Europe and rid the world of tyranny. I stand with all Americans in remembering and honoring their sacrifices today. #DDay",Democrat
528662157146886_756332584379841,"Today is Equal Pay Day ÛÒ a day that marks the number of extra days into 2014 the average woman has to work to earn as much as her male counterpart. Almost half of all workers are women, and 40 percent of working women are the primary breadwinners in their families. When theyÛªre paid less it impacts everyone; this is family economic issue ÛÒ not just a womenÛªs issue. ThatÛªs why IÛªm pleased the Senate is considering the Paycheck Fairness Act this week, a bill IÛªm strongly supporting to help ensure equal pay for equal work. The House needs to follow their lead & take it up without delay. #WomenSucceed #NoMadMenPay  http://bera.house.gov/issues/womens-equality",Democrat
528662157146886_703735449639555,"We capped off the Toys for Tots holiday gift drive yesterday at the Veteran's Center on Sylvan road in Citrus Heights. A choir of 50 5th and 6th graders from Mary Deterding Elementary School, American Legion motorcycle riders, and the Vietnam Veteran Helicopter Pilots Association joined the celebration. Even Santa and a UH-1 Huey helicopter made an appearance at the event!",Democrat
528662157146886_662166337129800,"Tonight was very disappointing. Instead of allowing us to vote on a solution to keep government open, House leadership added amendments that brought us closer to government shutdown. Congress has had ample opportunity to work to find a solution that not only keeps our government open, but also allows us to do what we should have done nine months ago, pass a budget. It's far past time for Congress to work together to find a real solution that puts people before politics",Democrat
528662157146886_650689481610819,"Thanks to everyone who shared their thoughts on Syria with me. Today I discussed the crisis with President ObamaÛªs national security team at a Foreign Affairs Committee hearing. I took the opportunity to share with them what I have been hearing from you ÛÒ through your phone calls, letters, social media posts, and even at the grocery store. I know many Sacramento County residents are concerned about this issue, and I believe we need to clearly understand our goals and objectives in this increasingly complex situation. You can see it here: http://bit.ly/1fzPOTN",Democrat
528662157146886_624117814267986,"This evening marks the beginning of the holy month of Ramadan, a time for sacrifice, helping the less fortunate, and prayer. I wish all those around the world who observe this holy month, Ramadan Mubarak ÛÒ have a blessed and generous Ramadan.",Democrat
528662157146886_593055717374196,Thanks to the talented high school artists who entered the Congressional Art Competition. My office received over 100 art pieces! Join us at the Rancho Cordova City Hall tomorrow at 6 PM so we can honor the entrants & pick a winner. WeÛªll also help kick off the PeopleÛªs Choice Award so YOU can select your favorite. Details: http://1.usa.gov/104ygrx,Democrat
1374832002773142_1532327947023546,"Think about the dangerous precedent President Obama's executive action on immigration sets for our country, that a President can unilaterally decide which laws to enforce. Just imagine this: a Republican President announces he will unilaterally suspend enforcement of the Clean Air Act.  It should be frightening to all regardless of political belief.",Republican
1374832002773142_1509286352661039,I enjoyed touring Intuitive Research and Technology today while visiting some Huntsville businesses.  The engineering and defense contractor was recently named the #1 best medium sized business to work for by Fortune Magazine. Learn more: http://www.al.com/business/index.ssf/2014/09/see_which_huntsville_engineeri.html,Republican
1374832002773142_1490252274564447,My staff enjoyed spending some time at Bert Driskell's farm in Grand Bay last week to learn more about his farming operation. I am always aware of the unique challenges our farmers face and the growing burden the federal government puts on our family farms.,Republican
1374832002773142_1475060172750324,Thanks to those who came out to my town hall meeting in Chatom this afternoon. I appreciate Mayor Harold Crouch for his kind introduction and for letting us use the council chambers. A lot of important questions on issues ranging from immigration to executive overreach.,Republican
